src_id,tgt_id,bge_score,predicted_rel
5.6-3,5.3.1-3,0.5595,COMPLEMENTARITY
5.12-1,5.1.3-3,0.5595,COMPLEMENTARITY
5.4-4,5.4.2-1,0.5595,COMPLEMENTARITY
5.6-2,5.1.1-2,0.5594,COMPLEMENTARITY
5.11-2,5.2.1-4.2,0.5594,COMPLEMENTARITY
5.1-4,5.2.1-4.1,0.5594,COMPLEMENTARITY
5.6-8,5.2.1-4,0.5594,COMPLEMENTARITY
5.6-2,5.2.4-2,0.5593,COMPLEMENTARITY
5.6-8,5.1.3-1,0.5593,COMPLEMENTARITY
5.3-5,5.1.2-3,0.5593,COMPLEMENTARITY
5.8-1,5.1.2-4,0.5591,COMPLEMENTARITY
5.12-3,5.1.2-4,0.5591,COMPLEMENTARITY
5.12-1,5.2.5-4.1,0.5591,COMPLEMENTARITY
5.5-8,5.1.1-2.1,0.559,COMPLEMENTARITY
5.7-2,5.1.2-5,0.559,COMPLEMENTARITY
5.6-6,5.2.5-2,0.559,COMPLEMENTARITY
5.0-1,5.2.5-4.1,0.5589,COMPLEMENTARITY
5.7-2,5.3.1-1,0.5589,COMPLEMENTARITY
5.6-4A,5.5.1-1,0.5589,COMPLEMENTARITY
5.4-1,5.1.1-2.2,0.5589,COMPLEMENTARITY
5.13-1A,5.1.1-2.2,0.5588,COMPLEMENTARITY
5.6-1,5.1.4-5,0.5588,COMPLEMENTARITY
5.3-15B,5.2.5-4.1,0.5588,COMPLEMENTARITY
5.1-4,5.1.2-7,0.5587,COMPLEMENTARITY
5.8-2,5.3.1-1,0.5587,COMPLEMENTARITY
5.11-2,5.1.4-2,0.5587,COMPLEMENTARITY
5.12-2,5.1.2-2,0.5587,COMPLEMENTARITY
5.1-1,5.2.2-2,0.5586,COMPLEMENTARITY
5.3-8,5.4.2-1,0.5586,COMPLEMENTARITY
5.6-4B,5.3.1-1,0.5586,COMPLEMENTARITY
5.3-1,5.2.5-4.1,0.5586,COMPLEMENTARITY
5.6-1,5.1.3-4,0.5585,COMPLEMENTARITY
5.8-3,5.1.1-2.1,0.5585,COMPLEMENTARITY
5.1-2,5.2.1-4.2,0.5584,COMPLEMENTARITY
5.1-3,5.2.3-2,0.5584,COMPLEMENTARITY
5.3-1,5.1.1-1,0.5584,COMPLEMENTARITY
5.1-2,5.3.1-3,0.5582,COMPLEMENTARITY
5.4-2,5.2.1-3.1,0.5582,COMPLEMENTARITY
5.5-3,5.4.2-4,0.5582,COMPLEMENTARITY
5.5-3,5.1.4-1,0.5582,COMPLEMENTARITY
5.5-2,5.2.4-3,0.5582,COMPLEMENTARITY
5.12-2,5.1.3-3,0.5582,COMPLEMENTARITY
5.3-15A,5.1.4-4,0.5582,COMPLEMENTARITY
5.2-1,5.1.3-4,0.5581,COMPLEMENTARITY
5.1-5,5.2.2-6,0.5581,COMPLEMENTARITY
5.3-3,5.3.1-1,0.5581,COMPLEMENTARITY
5.4-4,5.2.1-1,0.5581,COMPLEMENTARITY
5.1-3,5.2.2-6,0.5581,COMPLEMENTARITY
5.1-4,5.2.4-3,0.5581,COMPLEMENTARITY
5.3-10,5.1.1-1,0.5579,COMPLEMENTARITY
5.2-1,5.5.1-1,0.5579,COMPLEMENTARITY
5.9-2,5.4.1-1,0.5579,COMPLEMENTARITY
5.5-6,5.1.2-4,0.5578,COMPLEMENTARITY
5.3-6B,5.2.4-1,0.5578,COMPLEMENTARITY
5.5-2,5.1.4-2,0.5577,COMPLEMENTARITY
5.3-8,5.2.3-2.1,0.5577,COMPLEMENTARITY
5.3-15A,5.1.2-6,0.5577,COMPLEMENTARITY
5.3-9,5.2.1-2,0.5577,COMPLEMENTARITY
5.8-1,5.1.3-2,0.5577,COMPLEMENTARITY
5.6-1,5.2.2-3,0.5576,COMPLEMENTARITY
5.11-4,5.4.2-4,0.5576,COMPLEMENTARITY
5.3-13,5.2.2-2,0.5576,COMPLEMENTARITY
5.11-1,5.2.1-1,0.5576,COMPLEMENTARITY
5.8-1,5.3.1-1,0.5575,COMPLEMENTARITY
5.3-3,5.2.4-3,0.5575,COMPLEMENTARITY
5.13-1B,5.2.3-4,0.5574,COMPLEMENTARITY
5.7-2,5.2.4-1,0.5574,COMPLEMENTARITY
5.3-8,5.1.3-3,0.5574,COMPLEMENTARITY
5.13-1A,5.2.3-2,0.5574,COMPLEMENTARITY
5.5-8,5.1.3-2,0.5574,COMPLEMENTARITY
5.3-9,5.2.3-3,0.5573,COMPLEMENTARITY
5.1-4,5.1.3-1.2,0.5573,COMPLEMENTARITY
5.3-4A,5.2.3-2,0.5573,COMPLEMENTARITY
5.5-6,5.1.1-2,0.5573,COMPLEMENTARITY
5.5-2,5.5.1-1,0.5573,COMPLEMENTARITY
5.1-2,5.4.2-4,0.5572,COMPLEMENTARITY
5.6-4B,5.4.1-3,0.5571,COMPLEMENTARITY
5.5-6,5.4.2-4,0.5571,COMPLEMENTARITY
5.3-15B,5.4.2-3,0.5571,COMPLEMENTARITY
5.10-1,5.1.1-1,0.5571,COMPLEMENTARITY
5.4-1,5.2.4-1.1,0.5571,COMPLEMENTARITY
5.3-4A,5.1.3-1.3,0.557,COMPLEMENTARITY
5.0-1,5.1.1-2.2,0.557,COMPLEMENTARITY
5.1-2,5.1.3-2,0.557,COMPLEMENTARITY
5.3-3,5.3.1-3,0.557,COMPLEMENTARITY
5.3-13,5.1.3-1.2,0.557,COMPLEMENTARITY
5.6-8,5.1.2-5,0.5569,COMPLEMENTARITY
5.8-3,5.2.4-3,0.5569,COMPLEMENTARITY
5.6-2,5.4.1-1,0.5568,COMPLEMENTARITY
5.6-8,5.3.1-3,0.5568,COMPLEMENTARITY
5.5-4,5.1.2-6,0.5568,COMPLEMENTARITY
5.3-1,5.2.3-3,0.5568,COMPLEMENTARITY
5.3-15A,5.2.5-1,0.5567,COMPLEMENTARITY
5.11-3,5.2.5-1,0.5567,COMPLEMENTARITY
5.5-6,5.3.1-2.2,0.5566,COMPLEMENTARITY
5.8-2,5.2.4-1,0.5566,COMPLEMENTARITY
5.2-3,5.3.1-1,0.5566,COMPLEMENTARITY
5.6-4A,5.2.4-1,0.5566,COMPLEMENTARITY
5.7-1,5.2.1-4,0.5566,COMPLEMENTARITY
5.5-3,5.1.3-4,0.5566,COMPLEMENTARITY
5.3-4B,5.2.2-3,0.5566,COMPLEMENTARITY
5.4-4,5.1.1-2.1,0.5566,COMPLEMENTARITY
5.11-4,5.4.1-1,0.5564,COMPLEMENTARITY
5.10-1,5.5.1-1,0.5564,COMPLEMENTARITY
5.10-1,5.5.1-2,0.5564,COMPLEMENTARITY
5.3-10,5.5.1-1,0.5564,COMPLEMENTARITY
5.6-6,5.2.4-1.2,0.5564,COMPLEMENTARITY
5.6-4B,5.2.5-4,0.5564,COMPLEMENTARITY
5.12-2,5.2.1-3.1,0.5563,COMPLEMENTARITY
5.12-2,5.1.4-3,0.5563,COMPLEMENTARITY
5.3-4A,5.2.5-3,0.5563,COMPLEMENTARITY
5.4-3,5.2.5-4,0.5562,COMPLEMENTARITY
5.0-1,5.4.1-1,0.5562,COMPLEMENTARITY
5.6-6,5.1.4-3,0.5562,COMPLEMENTARITY
5.6-9,5.2.1-1,0.5562,COMPLEMENTARITY
5.3-5,5.1.1-2,0.5562,COMPLEMENTARITY
5.10-1,5.2.1-1,0.5562,COMPLEMENTARITY
5.3-15B,5.2.3-4,0.5562,COMPLEMENTARITY
5.3-10,5.1.3-2,0.5562,COMPLEMENTARITY
5.3-15A,5.2.2-4,0.5562,COMPLEMENTARITY
5.6-7,5.1.2-1.1,0.5562,COMPLEMENTARITY
5.6-7,5.1.3-1.3,0.5561,COMPLEMENTARITY
5.9-3,5.4.1-2,0.556,COMPLEMENTARITY
5.2-3,5.2.3-4,0.556,COMPLEMENTARITY
5.3-5,5.1.1-1,0.5559,COMPLEMENTARITY
5.7-1,5.1.3-1.2,0.5558,COMPLEMENTARITY
5.5-3,5.2.5-4,0.5558,COMPLEMENTARITY
5.3-10,5.1.3-4,0.5558,COMPLEMENTARITY
5.1-4,5.2.1-2,0.5557,COMPLEMENTARITY
5.3-9,5.2.3-4,0.5556,COMPLEMENTARITY
5.3-10,5.2.5-2,0.5556,COMPLEMENTARITY
5.2-2,5.2.4-2.1,0.5555,COMPLEMENTARITY
5.13-1A,5.1.1-2,0.5555,COMPLEMENTARITY
5.7-2,5.1.2-3,0.5555,COMPLEMENTARITY
5.3-2,5.4.2-3,0.5555,COMPLEMENTARITY
5.3-12,5.4.1-1.1,0.5554,COMPLEMENTARITY
5.3-6A,5.1.3-4,0.5554,COMPLEMENTARITY
5.8-2,5.2.3-2.1,0.5554,COMPLEMENTARITY
5.5-8,5.1.1-1,0.5553,COMPLEMENTARITY
5.4-1,5.4.1-1.1,0.5553,COMPLEMENTARITY
5.3-14,5.4.2-2,0.5553,COMPLEMENTARITY
5.5-2,5.1.2-3,0.5552,COMPLEMENTARITY
5.3-13,5.3.1-2,0.5552,COMPLEMENTARITY
5.3-1,5.1.3-2,0.5552,COMPLEMENTARITY
5.3-10,5.2.3-3,0.5552,COMPLEMENTARITY
5.7-2,5.2.1-4,0.5552,COMPLEMENTARITY
5.10-1,5.1.3-1.3,0.5551,COMPLEMENTARITY
5.1-5,5.1.2-5,0.5551,COMPLEMENTARITY
5.3-15A,5.2.3-2,0.5551,COMPLEMENTARITY
5.1-3,5.2.5-2.1,0.5551,COMPLEMENTARITY
5.4-3,5.2.4-2.1,0.555,COMPLEMENTARITY
5.8-2,5.1.2-2,0.555,COMPLEMENTARITY
5.10-1,5.1.2-7,0.555,COMPLEMENTARITY
5.12-2,5.2.5-1,0.555,COMPLEMENTARITY
5.0-1,5.1.4-5,0.5549,COMPLEMENTARITY
5.6-6,5.1.3-3,0.5549,COMPLEMENTARITY
5.8-1,5.1.2-5.1,0.5549,COMPLEMENTARITY
5.8-2,5.2.1-2,0.5549,COMPLEMENTARITY
5.4-3,5.2.1-4.2,0.5549,COMPLEMENTARITY
5.12-2,5.1.1-2.1,0.5549,COMPLEMENTARITY
5.11-3,5.2.3-2.2,0.5548,COMPLEMENTARITY
5.6-4B,5.5.1-1,0.5548,COMPLEMENTARITY
5.5-5,5.2.3-2,0.5548,COMPLEMENTARITY
5.10-1,5.1.3-1.1,0.5547,COMPLEMENTARITY
5.12-2,5.2.4-2,0.5547,COMPLEMENTARITY
5.8-2,5.2.1-3.1,0.5547,COMPLEMENTARITY
5.2-1,5.4.2-4,0.5547,COMPLEMENTARITY
5.3-8,5.2.2-2,0.5546,COMPLEMENTARITY
5.5-2,5.4.1-3,0.5545,COMPLEMENTARITY
5.12-2,5.3.1-2.2,0.5545,COMPLEMENTARITY
5.1-3,5.3.1-2.1,0.5545,COMPLEMENTARITY
5.5-1,5.1.3-1.1,0.5544,COMPLEMENTARITY
5.3-5,5.5.1-2,0.5543,COMPLEMENTARITY
5.12-3,5.1.2-1,0.5543,COMPLEMENTARITY
5.10-1,5.2.1-3.1,0.5543,COMPLEMENTARITY
5.1-5,5.4.2-3,0.5542,COMPLEMENTARITY
5.1-4,5.4.1-1.1,0.5542,COMPLEMENTARITY
5.11-2,5.2.3-4,0.5542,COMPLEMENTARITY
5.9-1,5.2.3-1,0.5542,COMPLEMENTARITY
5.3-8,5.4.1-3,0.5541,COMPLEMENTARITY
5.6-6,5.2.5-4.1,0.5541,COMPLEMENTARITY
5.3-4B,5.2.5-1,0.5541,COMPLEMENTARITY
5.12-2,5.1.4-1,0.5541,COMPLEMENTARITY
5.1-3,5.1.3-1,0.554,COMPLEMENTARITY
5.3-15B,5.1.3-1.2,0.5539,COMPLEMENTARITY
5.6-6,5.5.1-2,0.5539,COMPLEMENTARITY
5.8-1,5.4.1-1.1,0.5539,COMPLEMENTARITY
5.7-2,5.1.1-2.1,0.5538,COMPLEMENTARITY
5.4-1,5.4.2-4,0.5538,COMPLEMENTARITY
5.1-4,5.5.1-1,0.5538,COMPLEMENTARITY
5.6-4B,5.2.2-1,0.5537,COMPLEMENTARITY
5.3-7,5.3.1-3,0.5537,COMPLEMENTARITY
5.6-4A,5.1.3-4,0.5537,COMPLEMENTARITY
5.4-2,5.2.1-1,0.5537,COMPLEMENTARITY
5.6-6,5.3.1-1,0.5536,COMPLEMENTARITY
5.3-10,5.2.5-2.1,0.5536,COMPLEMENTARITY
5.3-13,5.1.4-2,0.5536,COMPLEMENTARITY
5.3-5,5.3.1-2,0.5536,COMPLEMENTARITY
5.3-8,5.2.5-2,0.5535,COMPLEMENTARITY
5.8-2,5.5.1-2,0.5535,COMPLEMENTARITY
5.5-1,5.1.1-2.2,0.5535,COMPLEMENTARITY
5.11-2,5.2.1-1,0.5535,COMPLEMENTARITY
5.1-2,5.1.3-3,0.5535,COMPLEMENTARITY
5.6-6,5.1.2-1.1,0.5535,COMPLEMENTARITY
5.11-4,5.3.1-1,0.5535,COMPLEMENTARITY
5.5-5,5.4.1-1.1,0.5534,COMPLEMENTARITY
5.3-6A,5.4.1-3,0.5533,COMPLEMENTARITY
5.3-12,5.4.2-2,0.5533,COMPLEMENTARITY
5.11-2,5.1.4-1,0.5533,COMPLEMENTARITY
5.8-3,5.3.1-2,0.5533,COMPLEMENTARITY
5.3-9,5.4.1-3,0.5533,COMPLEMENTARITY
5.5-6,5.1.3-1.3,0.5533,COMPLEMENTARITY
5.9-1,5.1.4-1,0.5532,COMPLEMENTARITY
5.12-1,5.2.3-4,0.5532,COMPLEMENTARITY
5.3-15A,5.2.5-4,0.5532,COMPLEMENTARITY
5.10-1,5.2.3-3,0.5532,COMPLEMENTARITY
5.12-3,5.4.1-1,0.5532,COMPLEMENTARITY
5.12-3,5.2.4-1.2,0.5532,COMPLEMENTARITY
5.12-1,5.2.4-1.1,0.5531,COMPLEMENTARITY
5.6-2,5.2.3-4,0.5531,COMPLEMENTARITY
5.3-12,5.2.1-3.1,0.5531,COMPLEMENTARITY
5.8-3,5.1.2-1.1,0.5531,COMPLEMENTARITY
5.12-3,5.4.2-3,0.5531,COMPLEMENTARITY
5.3-15A,5.2.5-2,0.553,COMPLEMENTARITY
5.2-3,5.2.3-2,0.553,COMPLEMENTARITY
5.12-3,5.2.4-1,0.553,COMPLEMENTARITY
5.1-5,5.2.1-4,0.553,COMPLEMENTARITY
5.3-14,5.1.2-6,0.553,COMPLEMENTARITY
5.8-3,5.2.3-1,0.5529,COMPLEMENTARITY
5.2-2,5.2.2-5,0.5529,COMPLEMENTARITY
5.4-2,5.1.3-4,0.5529,COMPLEMENTARITY
5.11-2,5.3.1-3,0.5529,COMPLEMENTARITY
5.9-1,5.2.3-2.1,0.5529,COMPLEMENTARITY
5.1-2,5.2.2-3,0.5529,COMPLEMENTARITY
5.3-15A,5.2.5-3,0.5528,COMPLEMENTARITY
5.3-10,5.4.1-3,0.5528,COMPLEMENTARITY
5.11-2,5.2.4-1,0.5528,COMPLEMENTARITY
5.5-3,5.4.1-1,0.5528,COMPLEMENTARITY
5.8-1,5.5.1-2,0.5528,COMPLEMENTARITY
5.8-2,5.2.1-1,0.5527,COMPLEMENTARITY
5.7-2,5.4.2-1,0.5526,COMPLEMENTARITY
5.5-1,5.4.2-4,0.5526,COMPLEMENTARITY
5.4-1,5.4.2-3,0.5526,COMPLEMENTARITY
5.3-15A,5.2.3-1,0.5526,COMPLEMENTARITY
5.10-1,5.2.3-2,0.5526,COMPLEMENTARITY
5.12-2,5.4.2-3,0.5525,COMPLEMENTARITY
5.7-2,5.4.2-3,0.5525,COMPLEMENTARITY
5.5-3,5.2.4-3,0.5525,COMPLEMENTARITY
5.3-2,5.1.1-2.2,0.5525,COMPLEMENTARITY
5.3-14,5.2.5-3,0.5525,COMPLEMENTARITY
5.0-1,5.1.4-2,0.5525,COMPLEMENTARITY
5.1-2,5.1.1-2,0.5525,COMPLEMENTARITY
5.1-2,5.1.3-4,0.5525,COMPLEMENTARITY
5.6-9,5.2.5-4,0.5525,COMPLEMENTARITY
5.0-1,5.3.1-2,0.5525,COMPLEMENTARITY
5.9-1,5.4.2-2,0.5525,COMPLEMENTARITY
5.3-7,5.2.1-3,0.5524,COMPLEMENTARITY
5.4-4,5.2.3-2,0.5524,COMPLEMENTARITY
5.13-1B,5.2.3-2,0.5524,COMPLEMENTARITY
5.1-3,5.2.5-1,0.5523,COMPLEMENTARITY
5.8-1,5.4.1-1,0.5523,COMPLEMENTARITY
5.6-2,5.2.2-4,0.5523,COMPLEMENTARITY
5.2-2,5.2.5-2,0.5522,COMPLEMENTARITY
5.8-2,5.1.2-4,0.5522,COMPLEMENTARITY
5.8-1,5.2.5-3,0.5521,COMPLEMENTARITY
5.5-1,5.3.1-1,0.5521,COMPLEMENTARITY
5.7-2,5.2.3-4,0.5521,COMPLEMENTARITY
5.7-1,5.2.2-3,0.5521,COMPLEMENTARITY
5.4-2,5.1.2-6,0.5521,COMPLEMENTARITY
5.5-6,5.1.2-6,0.552,COMPLEMENTARITY
5.3-8,5.2.2-3,0.552,COMPLEMENTARITY
5.3-5,5.1.4-1,0.5519,COMPLEMENTARITY
5.13-1B,5.2.2-3,0.5519,COMPLEMENTARITY
5.1-2,5.1.4-4,0.5519,COMPLEMENTARITY
5.12-2,5.2.3-4,0.5518,COMPLEMENTARITY
5.13-1A,5.2.1-4.2,0.5518,COMPLEMENTARITY
5.6-6,5.2.1-4.2,0.5518,COMPLEMENTARITY
5.5-5,5.4.1-1,0.5517,COMPLEMENTARITY
5.5-5,5.1.3-2,0.5517,COMPLEMENTARITY
5.3-6A,5.2.1-3.1,0.5517,COMPLEMENTARITY
5.3-15A,5.5.1-1,0.5517,COMPLEMENTARITY
5.1-3,5.4.2-4,0.5517,COMPLEMENTARITY
5.9-3,5.3.1-2.1,0.5516,COMPLEMENTARITY
5.3-13,5.2.4-1.2,0.5515,COMPLEMENTARITY
5.3-1,5.2.4-3,0.5514,COMPLEMENTARITY
5.1-2,5.1.2-4,0.5514,COMPLEMENTARITY
5.3-2,5.2.5-4,0.5514,COMPLEMENTARITY
5.12-2,5.3.1-2.1,0.5514,COMPLEMENTARITY
5.8-2,5.4.1-1,0.5513,COMPLEMENTARITY
5.8-1,5.4.2-3,0.5513,COMPLEMENTARITY
5.12-3,5.1.3-1,0.5513,COMPLEMENTARITY
5.7-2,5.4.1-2,0.5513,COMPLEMENTARITY
5.3-15A,5.4.2-3,0.5513,COMPLEMENTARITY
5.2-2,5.2.3-4,0.5512,COMPLEMENTARITY
5.4-2,5.4.2-3,0.5512,COMPLEMENTARITY
5.12-3,5.2.2-1,0.5512,COMPLEMENTARITY
5.12-2,5.1.2-6,0.5512,COMPLEMENTARITY
5.5-8,5.2.3-3,0.5512,COMPLEMENTARITY
5.3-4B,5.4.2-1,0.5512,COMPLEMENTARITY
5.8-3,5.1.2-4,0.5511,COMPLEMENTARITY
5.5-3,5.2.2-2,0.5511,COMPLEMENTARITY
5.6-2,5.1.2-6,0.5511,COMPLEMENTARITY
5.11-2,5.2.4-1.2,0.5511,COMPLEMENTARITY
5.1-5,5.1.2-4,0.551,COMPLEMENTARITY
5.6-5,5.1.2-4,0.551,COMPLEMENTARITY
5.2-1,5.4.1-2,0.551,COMPLEMENTARITY
5.3-7,5.4.2-1,0.551,COMPLEMENTARITY
5.3-4B,5.3.1-2,0.551,COMPLEMENTARITY
5.6-7,5.1.4-2,0.5509,COMPLEMENTARITY
5.1-2A,5.2.1-4,0.5509,COMPLEMENTARITY
5.1-4,5.2.1-3.1,0.5508,COMPLEMENTARITY
5.9-3,5.2.5-2,0.5508,COMPLEMENTARITY
5.5-6,5.1.2-1,0.5508,COMPLEMENTARITY
5.1-3,5.1.2-1,0.5507,COMPLEMENTARITY
5.5-3,5.2.5-4.1,0.5507,COMPLEMENTARITY
5.3-8,5.2.3-3,0.5507,COMPLEMENTARITY
5.0-1,5.2.5-3,0.5507,COMPLEMENTARITY
5.13-1B,5.2.4-2,0.5507,COMPLEMENTARITY
5.5-3,5.1.3-1,0.5507,COMPLEMENTARITY
5.0-1,5.2.3-1,0.5506,COMPLEMENTARITY
5.12-1,5.2.5-2.1,0.5505,COMPLEMENTARITY
5.5-3,5.2.3-2.1,0.5505,COMPLEMENTARITY
5.3-6B,5.5.1-1,0.5505,COMPLEMENTARITY
5.5-1,5.2.4-1.2,0.5505,COMPLEMENTARITY
5.3-8,5.1.2-1,0.5505,COMPLEMENTARITY
5.0-1,5.2.2-1,0.5505,COMPLEMENTARITY
5.4-1,5.1.3-4,0.5504,COMPLEMENTARITY
5.2-1,5.1.2-6,0.5504,COMPLEMENTARITY
5.6-2,5.4.2-4,0.5503,COMPLEMENTARITY
5.9-2,5.4.2-3,0.5503,COMPLEMENTARITY
5.3-9,5.1.2-3,0.5503,COMPLEMENTARITY
5.1-3,5.4.1-1,0.5502,COMPLEMENTARITY
5.12-2,5.1.2-5.1,0.5502,COMPLEMENTARITY
5.3-2,5.1.1-2,0.5502,COMPLEMENTARITY
5.6-5,5.5.1-2,0.5501,COMPLEMENTARITY
5.6-5,5.2.5-4,0.5501,COMPLEMENTARITY
5.4-2,5.4.2-4,0.5501,COMPLEMENTARITY
5.4-4,5.2.5-4.1,0.55,COMPLEMENTARITY
5.1-4,5.3.1-2.2,0.55,COMPLEMENTARITY
5.6-1,5.3.1-2,0.5498,COMPLEMENTARITY
5.7-2,5.1.3-2,0.5498,COMPLEMENTARITY
5.3-9,5.1.3-2,0.5498,COMPLEMENTARITY
5.3-1,5.1.4-1,0.5497,COMPLEMENTARITY
5.3-10,5.5.1-2,0.5496,COMPLEMENTARITY
5.5-2,5.1.2-1.1,0.5496,COMPLEMENTARITY
5.3-4A,5.1.3-2,0.5496,COMPLEMENTARITY
5.3-2,5.3.1-1,0.5496,COMPLEMENTARITY
5.1-2,5.2.1-3,0.5495,COMPLEMENTARITY
5.10-1,5.1.4-1,0.5494,COMPLEMENTARITY
5.2-3,5.3.1-2,0.5494,COMPLEMENTARITY
5.5-7,5.4.1-1.1,0.5493,COMPLEMENTARITY
5.6-2,5.2.1-4,0.5493,COMPLEMENTARITY
5.6-4B,5.2.2-3,0.5493,COMPLEMENTARITY
5.3-15A,5.1.4-1,0.5493,COMPLEMENTARITY
5.3-15A,5.1.2-2,0.5492,COMPLEMENTARITY
5.3-7,5.2.2-2,0.5492,COMPLEMENTARITY
5.3-13,5.1.3-2,0.5491,COMPLEMENTARITY
5.12-3,5.4.2-2,0.5491,COMPLEMENTARITY
5.3-8,5.2.2-4,0.5491,COMPLEMENTARITY
5.4-2,5.1.1-2,0.5491,COMPLEMENTARITY
5.3-6A,5.1.3-1.1,0.549,COMPLEMENTARITY
5.3-14,5.1.2-2,0.549,COMPLEMENTARITY
5.3-15A,5.2.1-4.2,0.549,COMPLEMENTARITY
5.3-9,5.2.3-1,0.549,COMPLEMENTARITY
5.1-2,5.3.1-1,0.549,COMPLEMENTARITY
5.4-4,5.1.2-1.1,0.5489,COMPLEMENTARITY
5.10-1,5.4.1-1,0.5489,COMPLEMENTARITY
5.0-1,5.2.1-3.1,0.5488,COMPLEMENTARITY
5.2-1,5.1.2-1.1,0.5488,COMPLEMENTARITY
5.3-16,5.5.1-1,0.5488,COMPLEMENTARITY
5.1-2,5.4.1-2,0.5488,COMPLEMENTARITY
5.6-3,5.2.4-2,0.5488,COMPLEMENTARITY
5.5-1,5.2.3-2.1,0.5487,COMPLEMENTARITY
5.1-5,5.5.1-1,0.5487,COMPLEMENTARITY
5.3-4B,5.1.2-5,0.5487,COMPLEMENTARITY
5.3-16,5.1.4-2,0.5485,COMPLEMENTARITY
5.12-3,5.1.3-1.1,0.5485,COMPLEMENTARITY
5.8-3,5.4.2-4,0.5485,COMPLEMENTARITY
5.3-13,5.1.2-3,0.5485,COMPLEMENTARITY
5.4-3,5.2.4-1.1,0.5484,COMPLEMENTARITY
5.12-1,5.4.1-2,0.5484,COMPLEMENTARITY
5.6-6,5.2.4-1.1,0.5483,COMPLEMENTARITY
5.13-1B,5.1.4-2,0.5483,COMPLEMENTARITY
5.6-6,5.2.1-2,0.5483,COMPLEMENTARITY
5.3-8,5.4.2-3,0.5483,COMPLEMENTARITY
5.2-2,5.1.2-5.1,0.5483,COMPLEMENTARITY
5.6-7,5.1.3-1.1,0.5483,COMPLEMENTARITY
5.6-1,5.5.1-2,0.5483,COMPLEMENTARITY
5.9-1,5.1.3-1.2,0.5482,COMPLEMENTARITY
5.6-4A,5.2.1-2,0.5482,COMPLEMENTARITY
5.6-6,5.2.2-3,0.5481,COMPLEMENTARITY
5.5-1,5.1.3-1,0.5481,COMPLEMENTARITY
5.12-2,5.4.1-2,0.548,COMPLEMENTARITY
5.3-3,5.1.3-2,0.548,COMPLEMENTARITY
5.1-5,5.2.1-4.2,0.548,COMPLEMENTARITY
5.3-4B,5.5.1-2,0.5479,COMPLEMENTARITY
5.3-8,5.1.2-5,0.5479,COMPLEMENTARITY
5.2-2,5.2.2-3,0.5479,COMPLEMENTARITY
5.6-5,5.4.1-1.1,0.5479,COMPLEMENTARITY
5.9-1,5.1.2-3,0.5479,COMPLEMENTARITY
5.1-3,5.1.2-4,0.5479,COMPLEMENTARITY
5.2-3,5.2.5-4.1,0.5478,COMPLEMENTARITY
5.12-1,5.2.1-1,0.5478,COMPLEMENTARITY
5.5-7,5.2.4-1.2,0.5478,COMPLEMENTARITY
5.5-1,5.1.4-4,0.5478,COMPLEMENTARITY
5.4-3,5.3.1-3,0.5477,COMPLEMENTARITY
5.12-2,5.4.2-2,0.5477,COMPLEMENTARITY
5.8-2,5.3.1-2.2,0.5477,COMPLEMENTARITY
5.3-14,5.1.4-1,0.5477,COMPLEMENTARITY
5.6-2,5.4.2-1,0.5476,COMPLEMENTARITY
5.3-13,5.2.5-1,0.5476,COMPLEMENTARITY
5.6-4A,5.1.2-3,0.5475,COMPLEMENTARITY
5.3-15B,5.2.2-6,0.5474,COMPLEMENTARITY
5.6-2,5.3.1-2.2,0.5474,COMPLEMENTARITY
5.8-2,5.4.1-1.1,0.5474,COMPLEMENTARITY
5.6-6,5.5.1-1,0.5474,COMPLEMENTARITY
5.5-3,5.1.4-2,0.5474,COMPLEMENTARITY
5.12-1,5.2.5-3,0.5473,COMPLEMENTARITY
5.8-2,5.1.2-5.1,0.5473,COMPLEMENTARITY
5.3-15B,5.1.2-2,0.5473,COMPLEMENTARITY
5.0-1,5.4.2-3,0.5473,COMPLEMENTARITY
5.3-6B,5.4.1-2,0.5472,COMPLEMENTARITY
5.6-5,5.1.2-5,0.5472,COMPLEMENTARITY
5.2-1,5.2.1-4,0.5472,COMPLEMENTARITY
5.6-7,5.2.5-4,0.5471,COMPLEMENTARITY
5.1-3,5.2.3-2.1,0.5471,COMPLEMENTARITY
5.3-2,5.2.2-3,0.5471,COMPLEMENTARITY
5.6-9,5.4.2-1,0.5471,COMPLEMENTARITY
5.3-8,5.2.4-1.2,0.547,COMPLEMENTARITY
5.4-4,5.3.1-2.2,0.547,COMPLEMENTARITY
5.1-4,5.4.1-3,0.5469,COMPLEMENTARITY
5.5-1,5.2.1-2,0.5469,COMPLEMENTARITY
5.3-5,5.2.2-5,0.5469,COMPLEMENTARITY
5.12-1,5.3.1-2,0.5469,COMPLEMENTARITY
5.3-7,5.1.2-6,0.5469,COMPLEMENTARITY
5.8-3,5.1.2-2,0.5468,COMPLEMENTARITY
5.13-1B,5.1.1-2,0.5468,COMPLEMENTARITY
5.6-8,5.4.1-1,0.5468,COMPLEMENTARITY
5.13-1A,5.2.3-1,0.5468,COMPLEMENTARITY
5.1-4,5.2.2-6,0.5468,COMPLEMENTARITY
5.3-6A,5.3.1-2,0.5468,COMPLEMENTARITY
5.13-1B,5.2.1-4.2,0.5467,COMPLEMENTARITY
5.0-1,5.1.1-2.1,0.5467,COMPLEMENTARITY
